_name,_pid,projected_war,projection_std,total_pa,avg_woba,highest_level,_in_mlb
Davis Tavarez,673957,3.9,15.1,279.0,0.27499999999999997,4,False
Shalin Polanco,694186,3.9,15.5,958.0,0.30725,3,False
Eddy Diaz,677647,3.9,14.0,631.0,0.263,4,False
Eskoly De Jesus,700290,3.9,16.3,105.0,0.253,0,False
Osman Bravo,700300,3.9,16.2,107.0,0.31666666666666665,0,False
Miguel Perez,673036,3.9,16.0,382.0,0.2936666666666667,5,False
Jarryd Dale,673062,3.9,12.6,1015.0,0.296875,5,False
Arxy Hernandez,694065,3.9,14.9,859.0,0.288,3,False
Bryan Miranda,694157,3.9,16.3,172.0,0.2495,-1,False
Wilman Diaz,694180,3.9,15.2,1004.0,0.28900000000000003,3,False
Jess Williams,673135,3.9,15.6,104.0,0.3,-1,False
Cesar Mendoza,673374,3.9,15.7,106.0,0.302,-1,False
Narbe Cruz,700358,3.9,14.1,762.0,0.33440000000000003,4,False
Shawn Goosenberg,700361,3.9,13.1,970.0,0.30060000000000003,4,False
Adrian De Leon,700369,3.9,15.9,531.0,0.31325,2,False
Kenny Piper,700652,3.9,14.1,957.0,0.3403333333333333,5,False
Deshandro Tromp,820972,3.9,16.4,121.0,0.291,0,False
Ryan Leitch,683318,3.9,15.9,252.0,0.252,3,False
David Calabrese,683341,3.9,14.7,1179.0,0.27299999999999996,4,False
Darryl Collins,683408,3.9,14.7,433.0,0.30424999999999996,3,False
Jean Santana,820980,3.9,16.2,138.0,0.261,0,False
Brayan Amoroso,820994,3.9,16.0,151.0,0.284,0,False
Adbiel Feliz,815925,3.9,16.3,151.0,0.252,0,False
Ismael Salgado,605456,3.9,16.0,156.0,0.20700000000000002,-1,False
Juan Alvarez,816085,3.9,15.6,105.0,0.2515,0,False
Nelson Beltran,683485,3.9,15.2,700.0,0.30575,2,False
J.J. D'Orazio,683490,3.9,14.2,1089.0,0.3028,4,False
Deivis Nadal,683504,3.9,15.2,726.0,0.2773333333333333,3,False
Alexander Mambel,820856,3.9,16.2,106.0,0.304,0,False
Leobaldo Piña,600951,3.9,15.7,116.0,0.2855,-1,False
Logan Allen,673726,3.9,15.8,131.0,0.314,2,False
Freuddy Batista,673945,3.9,14.8,1032.0,0.3358,3,False
Justin Bench,699478,3.9,15.4,374.0,0.33625,3,False
Samuel Gonzalez,820997,3.9,15.9,136.0,0.289,0,False
Franchely Silverio,821002,3.9,16.2,179.0,0.261,0,False
Christian Saez,821015,3.9,16.0,145.0,0.272,0,False
Cade Doughty,683103,3.9,13.9,717.0,0.30999999999999994,4,False
Trey Faltine,683104,3.9,14.6,587.0,0.2546,3,False
Kadon Morton,683170,3.9,14.6,697.0,0.2825,3,False
Nate Rombach,683176,3.9,16.6,281.0,0.312,2,False
Alexi Quiroz,821018,3.9,15.7,113.0,0.32,0,False
Abel Bastidas,694201,3.9,15.3,587.0,0.26480000000000004,3,False
Manuel Beltre,694202,3.9,15.5,1193.0,0.3358,2,False
Maikol Hernandez,694204,3.9,15.4,697.0,0.2444,2,False
Daniel Guilarte,694206,3.9,15.6,959.0,0.315,3,False
Mason Holt,700099,3.9,16.5,128.0,0.313,2,False
Deiner Lopez,601975,3.9,15.7,102.0,0.271,-1,False
Shendrion Martinus,820959,3.9,15.8,113.0,0.292,0,False
Gilberto Galaviz,594096,3.9,16.0,166.0,0.301,-1,False
Alfredo Lopez,594906,3.9,16.1,101.0,0.289,-1,False
Wuinder Torres,821099,3.9,15.8,119.0,0.26749999999999996,0,False
Alan Mejia,683013,3.9,15.5,285.0,0.24133333333333332,2,False
Jean Ramirez,683031,3.9,15.6,881.0,0.29925,3,False
Santiago Ustariz,821108,3.9,16.2,128.0,0.23399999999999999,0,False
Humberto Tiberi,821126,3.9,16.3,131.0,0.299,0,False
Jacob Hurtubise,674441,3.9,14.0,1026.0,0.36200000000000004,5,True
Ambioris Tavarez,694222,3.9,14.5,849.0,0.2985,3,False
Gabriel Gonzalez,694224,3.9,14.3,1255.0,0.34942857142857137,3,False
Jeffrey Wehler,694292,3.9,14.4,432.0,0.3606666666666667,3,False
Colton Vincent,694294,3.9,16.0,244.0,0.2866666666666666,2,False
Cole Fontenelle,694304,3.9,16.2,338.0,0.31966666666666665,4,False
Bryson Ware,694310,3.9,15.2,580.0,0.27780000000000005,3,False
Jack Costello,694320,3.9,16.4,212.0,0.325,3,False
Robbie Glendinning,674671,3.9,14.9,1074.0,0.3578333333333334,5,False
Marlin Made,677583,3.9,16.1,164.0,0.244,2,False
Everson Pereira,677592,3.9,14.2,1043.0,0.36533333333333334,5,True
Roberto Chirinos,677597,3.9,15.6,298.0,0.2876666666666667,2,False
Miguel Hiraldo,677599,3.9,13.6,1033.0,0.2815,5,False
Keyber Rodriguez,677601,3.9,13.0,1702.0,0.309875,4,False
Enddy Azocar,821150,3.9,15.6,116.0,0.327,0,False
Yeiferth Castillo,821151,3.9,16.0,180.0,0.337,0,False
Spencer Jones,682987,3.9,13.2,1276.0,0.3572,4,False
Kerry Carpenter,681481,3.9,15.1,440.0,0.37233333333333335,5,True
Robert Emery,681487,3.9,14.7,422.0,0.30720000000000003,4,False
Dylan Neuse,681540,3.9,14.8,630.0,0.29033333333333333,3,False
Aderlin Rodriguez,573669,3.9,15.1,376.0,0.294,5,False
Vladi Guerrero,821178,3.9,15.9,153.0,0.273,0,False
Christian Knapczyk,694387,3.9,15.3,480.0,0.36050000000000004,3,False
Tatem Levins,694420,3.9,14.9,658.0,0.384,4,False
Cristofer Lebron,821036,3.9,16.2,112.0,0.248,0,False
Edison Mora,681812,3.9,15.5,195.0,0.269,3,False
Willie Joe Garry Jr.,681831,3.9,13.9,589.0,0.267,4,False
Manuel Dos Passos,821604,3.9,16.4,128.0,0.274,0,False
Zeus Nunez,821192,3.9,15.9,125.0,0.249,0,False
David Freitas,821235,3.9,15.6,113.0,0.208,0,False
Efren Teran,821236,3.9,15.7,140.0,0.254,0,False
Arbert Cipion,681832,3.9,15.7,350.0,0.313,3,False
Sean Roby,681852,3.9,15.3,783.0,0.31820000000000004,4,False
Alexander Then,682856,3.9,15.6,144.0,0.19333333333333333,2,False
Aiverson Rodriguez,682864,3.9,15.5,308.0,0.29766666666666663,3,False
Luis Pineda,682867,3.9,15.3,637.0,0.2945,2,False
Alonso Gallegos,821495,3.9,16.4,104.0,0.357,0,False
Erik Ostberg,675964,3.9,16.1,338.0,0.3,4,False
Ismael Perez,699275,3.9,15.7,126.0,0.28,0,False
Yohairo Cuevas,699293,3.9,15.7,858.0,0.3458,2,False
Jose Melendez,699300,3.9,16.3,119.0,0.254,0,False
Diego Omana,699111,3.9,15.9,348.0,0.271,2,False
Caden Rose,694896,3.9,15.4,188.0,0.324,4,False
Gus Steiger,694929,3.9,16.2,137.0,0.321,2,False
Nate Nankil,694977,3.9,15.2,623.0,0.33,3,False
Carlos Jorge,699115,3.9,14.2,1081.0,0.33740000000000003,3,False
Gregory Barrios,699126,3.9,13.8,1099.0,0.29625,3,False
Jadher Areinamo,699130,3.9,14.3,1271.0,0.2965,3,False
Alex Robles,675970,3.9,15.8,139.0,0.2235,-1,False
Jack Payton,694552,3.9,15.4,390.0,0.32649999999999996,3,False
Kemp Alderman,694580,3.9,15.4,522.0,0.2954,4,False
Riley Tirotta,694661,3.9,14.2,1167.0,0.37157142857142855,5,False
Quade Tomlin,694678,3.9,15.5,102.0,0.234,0,False
Elio Prado,682799,3.9,14.1,1102.0,0.2944,4,False
Omar Diaz,682809,3.9,16.2,140.0,0.289,0,False
Alejandro Rivero,681669,3.9,15.8,127.0,0.345,2,False
Juan Batista,681708,3.9,16.0,152.0,0.22449999999999998,2,False
Jan Mercado,676286,3.9,15.7,474.0,0.27728571428571425,4,False
Keith Jones II,695069,3.9,16.1,105.0,0.267,3,False
Mike Rothenberg,676349,3.9,15.6,594.0,0.39349999999999996,3,False
Dylan Rock,676423,3.9,14.5,486.0,0.288,4,False
Jesus Montilla,699047,3.9,16.3,136.0,0.262,0,False
Anderson Garcia,821629,3.9,16.3,110.0,0.333,0,False
Gabe Moncada,682732,3.9,15.0,916.0,0.315,3,False
Ricardo Caldera,682746,3.9,16.2,124.0,0.27849999999999997,0,False
Pedro Mota,682767,3.9,15.6,109.0,0.32,0,False
David Kandilas,544013,3.9,15.7,170.0,0.2755,-1,False
Ildemaro Vargas,545121,3.9,15.3,795.0,0.3362,5,True
Francisco Lugo,546366,3.9,16.3,148.0,0.2835,-1,False
Scott Schreiber,676073,3.9,16.2,247.0,0.37525,4,False
Will Frizzell,676155,3.9,13.5,744.0,0.32,4,False
Juan Alonso,699076,3.9,15.1,774.0,0.3218,3,False
Jonathan Peguero,699091,3.9,16.4,157.0,0.24366666666666667,0,False
Jason Hinchman,695457,3.9,16.1,591.0,0.348,2,False
Harrison Spohn,695461,3.9,14.9,791.0,0.2684,5,False
Jay Allen II,695481,3.9,13.3,1055.0,0.30283333333333334,4,False
PK Morris,676678,3.9,14.7,525.0,0.3035,4,False
Marcus Chiu,676722,3.9,14.7,394.0,0.29100000000000004,4,False
Gustavo Cardozo,698976,3.9,15.6,155.0,0.217,0,False
Sergio Campana,682656,3.9,15.5,596.0,0.2884,3,False
Estanli Castillo,682658,3.9,15.8,248.0,0.3155,2,False
Sterling Romero,682682,3.9,16.3,101.0,0.268,0,False
Tomás Telis,542513,3.9,15.3,607.0,0.33,5,True
Tim Beckham,542921,3.9,16.1,143.0,0.457,5,True
Gabriel Guanchez,821687,3.9,15.7,145.0,0.258,0,False
Randy Martinez,821690,3.9,15.5,150.0,0.249,0,False
Hayden Cantrelle,676463,3.9,14.1,970.0,0.354125,5,False
Lamar Sparks,676473,3.9,15.5,735.0,0.3365,4,False
Shawn Ross,676566,3.9,12.9,790.0,0.2792,4,False
Kevin Guerrero,698931,3.9,15.8,608.0,0.293,2,False
Connor Hoover,676803,3.9,15.1,569.0,0.27649999999999997,4,False
Manuel De Cesare,821699,3.9,15.5,168.0,0.261,0,False
Noelvi Marte,682622,3.9,13.3,1090.0,0.3178571428571429,5,True
Alejandro Pie,682636,3.9,16.1,177.0,0.2353333333333333,4,False
Branlyn Jaraba,682638,3.9,16.0,151.0,0.2955,2,False
Alexander Ramirez,682643,3.9,14.6,1251.0,0.3032,3,False
Argenis Valdez,821703,3.9,15.8,101.0,0.236,0,False
Isaac Ponce,821784,3.9,15.4,128.0,0.298,0,False
Erny Orellana,821786,3.9,16.3,109.0,0.27,0,False
Carson McCusker,676812,3.9,14.7,802.0,0.3764,5,False
Brent Diaz,676919,3.9,15.8,234.0,0.359,4,False
Angel Tejada,698941,3.9,15.4,711.0,0.27779999999999994,3,False
Anderson De Los Santos,698945,3.9,14.9,1065.0,0.29419999999999996,3,False
Jonny Butler,695358,3.9,12.7,1040.0,0.3214,4,False
Bryson Worrell,695415,3.9,15.6,520.0,0.2601666666666667,4,False
Raudelis Martinez,696020,3.9,15.4,855.0,0.28600000000000003,3,False
Issmael Salas,447638,3.9,16.0,115.0,0.237,-1,False
Dillon Lewis,827665,3.9,16.2,142.0,0.263,2,False
Joey Votto,458015,3.9,15.4,200.0,0.28833333333333333,5,True
Jason Schiavone,828395,3.9,15.8,133.0,0.2885,2,False
Sean Barnett,826141,3.9,16.0,107.0,0.35850000000000004,2,False
Gionti Turner,682090,3.9,14.1,648.0,0.25012500000000004,5,False
Yosy Galan,696045,3.9,14.6,1099.0,0.31400000000000006,3,False
Jerry Torres,696099,3.9,15.7,130.0,0.235,0,False
Cody Orr,695595,3.9,15.7,310.0,0.265,2,False
Alex Mooney,695612,3.9,13.4,630.0,0.28800000000000003,4,False
Christian Moore,695681,3.9,15.9,188.0,0.354,4,True
Cam Magee,695686,3.9,15.6,349.0,0.2465,2,False
Brennon McNair,695707,3.9,15.5,833.0,0.30725,2,False
Ryan Wrobleski,696141,3.9,14.0,644.0,0.2712,5,False
Joe Donovan,676973,3.9,15.0,462.0,0.26075,4,False
Patrick Clohisy,802117,3.9,16.2,183.0,0.3085,3,False
Angel Arredondo,802397,3.9,16.3,107.0,0.331,0,False
Travis Honeyman,802469,3.9,16.1,130.0,0.44733333333333336,2,False
Pierce Bennett,803139,3.9,15.1,416.0,0.29975,3,False
Miguel Aparicio,665918,3.9,16.1,200.0,0.29824999999999996,4,False
Tommy Sacco Jr.,690474,3.9,13.7,1150.0,0.29500000000000004,5,False
Matt O'Neill,690841,3.9,14.1,730.0,0.28200000000000003,5,False
Yeuris Ramirez,665972,3.9,16.3,254.0,0.286,2,False
Griff O'Ferrall,803172,3.9,15.4,176.0,0.2813333333333333,3,False
Ryan Cesarini,825761,3.9,15.9,143.0,0.33499999999999996,2,False
Yuli Gurriel,493329,3.9,15.5,333.0,0.372,5,True
Robinson Chacon,823850,3.9,16.1,134.0,0.277,0,False
Creed Willems,695735,3.9,13.6,1155.0,0.32816666666666666,4,False
Ian Moller,695744,3.9,14.7,1015.0,0.2954,4,False
Tyler Forner,695799,3.9,15.6,140.0,0.238,0,False
Edward De La Cruz,695991,3.9,15.7,125.0,0.254,0,False
Walter Ibarra,503429,3.8,15.3,162.0,0.246,-1,False
Carter Dorighi,826163,3.8,15.0,140.0,0.3225,2,False
Derek Dietrich,518618,3.8,14.8,231.0,0.3925,5,True
Anthony Donofrio,823703,3.8,14.4,124.0,0.34550000000000003,3,False
Josh Stowers,663618,3.8,14.0,739.0,0.2845,4,False
Lars Nootbaar,663457,3.8,14.9,131.0,0.32966666666666666,5,True
Cole Daily,663725,3.8,14.0,282.0,0.281,3,False
Peyton Stovall,696510,3.8,14.5,108.0,0.3105,3,False
Andy Garriola,696513,3.8,14.9,953.0,0.3225,3,False
Tyler Collins,695514,3.8,15.4,344.0,0.249,2,False
Casey Cook,695517,3.8,14.8,169.0,0.2365,3,False
Tayden Hall,695554,3.8,13.5,967.0,0.358875,3,False
Casey Saucke,695565,3.8,15.0,121.0,0.211,3,False
Tommy White,695720,3.8,14.9,228.0,0.3185,3,False
Lonnie White Jr.,696145,3.8,13.3,729.0,0.342,3,False
Tyler Whitaker,696264,3.8,14.2,1071.0,0.27959999999999996,3,False
Davis Bradshaw,676991,3.8,12.7,779.0,0.33240000000000003,4,False
Dylan Beavers,687637,3.8,12.4,1247.0,0.3561666666666667,5,True
Angel Galarraga,687679,3.8,14.5,258.0,0.25,3,False
Jonah Davis,663495,3.8,15.1,201.0,0.292,4,False
Dillon Paulson,663516,3.8,14.3,303.0,0.35200000000000004,3,False
Kekai Rios,663519,3.8,13.7,487.0,0.25525,4,False
Cornelius Randolph,663524,3.8,14.6,123.0,0.225,4,False
Dante Nori,807276,3.8,14.7,163.0,0.3165,2,False
Nick Biddison,680994,3.8,13.3,829.0,0.30875,3,False
Branden Boissiere,680998,3.8,13.7,1045.0,0.2958,3,False
Junior Sanquintin,682628,3.8,13.9,517.0,0.2595,3,False
Alvin Guzman,682630,3.8,14.6,693.0,0.3416666666666666,2,False
Omar Florentino,682647,3.8,15.0,295.0,0.23900000000000002,2,False
Ryan LaMarre,534606,3.8,14.6,294.0,0.3415,5,True
Heston Kjerstad,677008,3.8,17.2,1189.0,0.403,5,True
Jack Larsen,677223,3.8,14.4,657.0,0.314,5,False
James Tibbs III,696486,3.8,14.9,201.0,0.31633333333333336,3,False
Mark Coley II,696501,3.8,13.4,666.0,0.35574999999999996,4,False
Jack Conley,663660,3.8,15.3,271.0,0.321,4,False
Andrew Pinckney,687605,3.8,13.3,844.0,0.3404,5,False
Garret Forrester,807720,3.8,14.7,293.0,0.33024999999999993,2,False
Patrick Frick,687518,3.8,14.7,453.0,0.28049999999999997,4,False
Marcus Smith,687526,3.8,13.8,872.0,0.25616666666666665,5,False
John McHenry,806538,3.8,15.1,409.0,0.246,3,False
Jonathan Engelmann,663834,3.8,15.4,133.0,0.288,4,False
Riley Delgado,676629,3.8,15.0,412.0,0.3,4,False
Colin Davis,695342,3.8,13.8,832.0,0.2976666666666667,5,False
Jake Gelof,695372,3.8,13.5,600.0,0.3323333333333333,3,False
Matthew Clayton,677329,3.8,14.7,119.0,0.375,2,False
Ryan Holgate,677339,3.8,14.5,136.0,0.245,2,False
Brock Jones,677342,3.8,12.6,868.0,0.33340000000000003,4,False
Edward Duran,698927,3.8,15.0,725.0,0.3338,2,False
Eruviel Castillo,698936,3.8,14.6,122.0,0.2185,0,False
Jose De La Cruz,682627,3.8,15.1,1265.0,0.29240000000000005,2,False
Andrew Jenkins,687543,3.8,14.0,691.0,0.3188571428571429,3,False
Chase Krogman,687544,3.8,14.6,147.0,0.261,2,False
Caleb Bartolero,680960,3.8,15.4,422.0,0.3466666666666667,2,False
Chris Betts,663341,3.8,15.1,102.0,0.27,4,False
Luke Shliger,807740,3.8,15.0,459.0,0.32775,3,False
Kade Kern,807746,3.8,15.0,459.0,0.25066666666666665,3,False
Jason Lopez,660686,3.8,14.7,197.0,0.32049999999999995,4,False
Beau Brewer,806314,3.8,14.4,328.0,0.27666666666666667,3,False
Maddux Houghton,806368,3.8,14.5,650.0,0.3233333333333333,2,False
Jac Caglianone,695506,3.8,14.8,226.0,0.3305,4,True
Eduardo Montero,698979,3.8,15.2,145.0,0.2815,0,False
Josh Crouch,676509,3.8,12.3,1081.0,0.29842857142857143,4,False
Rafael Morel,682662,3.8,13.4,920.0,0.27499999999999997,3,False
Victor Bericoto,682674,3.8,12.9,1649.0,0.3301428571428571,5,False
Clay Winklaar,821686,3.8,14.9,109.0,0.191,0,False
Teudis Cortorreal,698944,3.8,15.0,128.0,0.2395,0,False
Olivier Basabe,676616,3.8,14.2,273.0,0.302,3,False
Joshua Zamora,695031,3.8,12.4,912.0,0.31066666666666665,4,False
Jack-Thomas Wold,695039,3.8,15.1,248.0,0.269,2,False
Wally Soto,695222,3.8,14.9,160.0,0.23,3,False
Yoander Rivero,682714,3.8,14.3,636.0,0.2588333333333333,3,False
Jonatan Clase,682729,3.8,16.2,1651.0,0.3377142857142857,5,True
Andrick Nava,682774,3.8,12.9,832.0,0.2967142857142857,4,False
Didi Gregorius,544369,3.8,14.7,218.0,0.223,5,True
Fernando Villalobos,682655,3.8,14.8,278.0,0.268,2,False
Juan Montero,695467,3.8,14.6,344.0,0.285,3,False
Robert Brooks,806394,3.8,14.8,224.0,0.28425,4,False
Braxton Martinez,664097,3.8,14.4,336.0,0.3075,5,False
Jesús Sánchez,660821,3.8,14.4,304.0,0.3425,5,True
Yoan Moncada,660162,3.8,15.3,121.0,0.429,5,True
Andres Angulo,660437,3.8,14.9,130.0,0.299,4,False
Jalen Greer,687332,3.8,15.5,244.0,0.23399999999999999,2,False
David Martin,688808,3.8,13.9,510.0,0.30379999999999996,3,False
William Sullivan,688963,3.8,14.7,291.0,0.3115,3,False
Eduardo Vaughan,682804,3.8,15.0,171.0,0.23600000000000002,2,False
Andy Pages,681624,3.8,14.3,925.0,0.39549999999999996,5,True
Stefen Romero,552662,3.8,14.8,120.0,0.34,5,True
Yohander Martinez,682695,3.8,15.2,583.0,0.3115,2,False
Jamal O'Guinn,676549,3.8,14.9,261.0,0.308,2,False
Nathan Perry,676598,3.8,15.4,181.0,0.292,2,False
Poncho Ruiz,695000,3.8,14.6,507.0,0.27759999999999996,3,False
Kalae Harrison,695013,3.8,14.2,339.0,0.23725,3,False
Jordan Sprinkle,688394,3.8,13.6,873.0,0.31375000000000003,3,False
Adam Retzbach,806273,3.8,13.2,519.0,0.3006,4,False
Tommy Stevenson,806311,3.8,15.4,242.0,0.2855,2,False
J.D. Mundy,687398,3.8,14.8,268.0,0.299,4,False
Glenn Santiago,687426,3.8,14.2,768.0,0.2988571428571429,4,False
Victor Torres,687436,3.8,14.9,238.0,0.22966666666666666,4,False
Ramon Laureano,657656,3.8,14.8,130.0,0.41133333333333333,5,True
Caleb Farmer,805957,3.8,14.5,410.0,0.2615,3,False
Connor Burns,694829,3.8,14.5,488.0,0.2355,3,False
Tyler Wilson,694834,3.8,15.0,181.0,0.2855,2,False
Joe Vetrano,694838,3.8,14.7,362.0,0.315,3,False
Sam Brown,694848,3.8,14.2,589.0,0.2885,4,False
Jalen Vasquez,694884,3.8,13.2,506.0,0.32633333333333336,3,False
Randy Bednar,676419,3.8,14.4,556.0,0.268,3,False
Julio Carrion,676425,3.8,15.1,448.0,0.3165,2,False
Casey Martin,676045,3.8,12.1,1227.0,0.25179999999999997,4,False
Michael Snyder,688617,3.8,14.8,110.0,0.2485,3,False
Ernny Ordonez,688658,3.8,13.0,647.0,0.295,3,False
Gilbert Lara,658677,3.8,14.1,443.0,0.21666666666666667,5,False
Zac Fascia,659359,3.8,14.2,427.0,0.2605,3,False
Owen Ayers,689196,3.8,14.9,122.0,0.32,2,False
Liam Hicks,689414,3.8,13.8,1150.0,0.3815,4,True
Brett Johnson,805842,3.8,13.7,589.0,0.31750000000000006,5,False
Boston Baro,805951,3.8,14.9,529.0,0.3135,3,False
Zack Gelof,680869,3.8,13.0,837.0,0.3655,5,True
Tim Borden II,680874,3.8,12.6,580.0,0.32925,3,False
Delvin Zinn,665091,3.8,14.5,138.0,0.211,4,False
Bjay Cooke,805737,3.8,14.4,730.0,0.3036,2,False
Drake Logan,805763,3.8,14.3,749.0,0.2955,3,False
Jacob Wilson,805779,3.8,14.1,308.0,0.43566666666666665,5,False
Nazzan Zanetello,805801,3.8,15.1,477.0,0.2856666666666667,3,False
Cam Coursey,689115,3.8,13.8,261.0,0.324,3,False
Anthony Hall,689141,3.8,14.1,597.0,0.3302,3,False
Blake Wright,694543,3.8,15.6,164.0,0.29700000000000004,2,False
Mishael Deson,682878,3.8,14.7,313.0,0.276,2,False
Ricardo Balogh,682898,3.8,14.8,588.0,0.2843333333333333,2,False
Carlos Caripa,821256,3.8,15.4,103.0,0.226,0,False
Shane McGuire,676063,3.8,14.0,1101.0,0.3208,4,False
Marcos Castanon,676203,3.8,13.1,1617.0,0.3438,4,False
Walking Cabrera,676004,3.8,14.2,823.0,0.27699999999999997,3,False
Bryant Quijada,676016,3.8,14.3,295.0,0.27749999999999997,3,False
Donta' Williams,676024,3.8,13.2,996.0,0.2736,5,False
Ivan Gonzalez,675625,3.8,14.2,363.0,0.26559999999999995,4,False
Juan Gonzalez,694943,3.8,14.8,372.0,0.28925,2,False
Mitch Jebb,694991,3.8,13.0,733.0,0.327,4,False
Leonardo Balcazar,699114,3.8,12.4,748.0,0.349,3,False
Luis Castillo,699127,3.8,15.0,932.0,0.32583333333333336,3,False
Luis Ravelo,699144,3.8,13.8,1048.0,0.2581666666666667,4,False
Shane Muntz,675992,3.8,13.5,435.0,0.291,3,False
Micah Yonamine,689160,3.8,14.7,301.0,0.292,2,False
Alexis Pantoja,656822,3.8,14.7,103.0,0.224,-1,False
JJ Schwarz,656943,3.8,14.6,631.0,0.30474999999999997,5,False
Madison Stokes,657010,3.8,14.3,619.0,0.2826666666666666,5,False
Tim Susnara,657023,3.8,14.7,167.0,0.2935,4,False
Corey Joyce,687144,3.8,12.7,838.0,0.3685555555555555,5,False
Jake McCarthy,664983,3.8,14.7,416.0,0.47300000000000003,5,True
Aaron Antonini,689577,3.8,14.4,418.0,0.3115,5,False
Dustin Garneau,572863,3.8,14.5,191.0,0.297,5,True
Dariel Arias,821200,3.8,15.3,114.0,0.261,0,False
Carlos Carrasquel,821243,3.8,15.3,127.0,0.343,0,False
Keegan Fish,681866,3.8,14.2,259.0,0.27499999999999997,3,False
Lazaro Benitez,682844,3.8,14.4,409.0,0.28900000000000003,3,False
Endy Rodriguez,682848,3.8,12.5,918.0,0.33914285714285713,5,True
Sabin Ceballos,694754,3.8,12.8,642.0,0.32375,4,False
Pablo Aliendo,680846,3.8,13.1,1023.0,0.3175,4,False
Wilfredo Flores,680852,3.8,14.0,520.0,0.28049999999999997,3,False
Malcom Quintero,680860,3.8,15.1,199.0,0.31100000000000005,2,False
Brian Kalmer,687260,3.8,13.4,534.0,0.3363333333333333,3,False
Logan Glass,687279,3.8,14.8,456.0,0.2876666666666667,5,False
Jeremy Vasquez,657075,3.8,14.6,415.0,0.288,4,False
Angel Gil,808109,3.8,15.4,101.0,0.291,0,False
Jose Sibrian,665715,3.8,14.5,567.0,0.3115,3,False
Charlie Szykowny,805126,3.8,14.4,621.0,0.3316,3,False
Alec Sayre,805297,3.8,15.1,364.0,0.345,2,False
Cole Foster,694369,3.8,14.8,542.0,0.28019999999999995,3,False
Julio Meza,674466,3.8,15.3,210.0,0.336,2,False
AJ Lewis,674630,3.8,13.3,596.0,0.3174,5,False
Danyer Cueva,694227,3.8,14.6,844.0,0.2792,3,False
Anderson Rojas,699232,3.8,15.0,1111.0,0.29059999999999997,3,False
Giovanny Rivero,699281,3.8,14.9,116.0,0.21466666666666667,0,False
Jelfry Marte,677591,3.8,15.1,237.0,0.287,2,False
Luis Garcia,677593,3.8,13.2,375.0,0.23700000000000002,4,False
Jordan Dissin,805301,3.8,13.7,662.0,0.331,4,False
Nick Clarno,805339,3.8,14.8,376.0,0.2575,3,False
Cole Urman,805366,3.8,15.2,347.0,0.3323333333333333,2,False
Nadir Lewis,805646,3.8,15.4,124.0,0.26349999999999996,2,False
Alex Destino,656369,3.8,14.7,265.0,0.319,4,False
Isan Diaz,656371,3.8,14.4,542.0,0.33975,5,True
Javeon Cody,687052,3.8,14.7,159.0,0.269,2,False
Jasiah Dixon,687078,3.8,15.0,143.0,0.278,2,False
Jordan Brown,687086,3.8,15.4,268.0,0.273,2,False
Hendry Mendez,694230,3.8,13.3,1203.0,0.313,4,False
D'Andre Smith,694266,3.8,12.7,549.0,0.31820000000000004,3,False
Tomas Frick,694281,3.8,14.6,221.0,0.2885,3,False
Chad Castillo,674913,3.8,15.4,412.0,0.291,3,False
Brandon Pimentel,699615,3.8,15.1,562.0,0.36533333333333334,3,False
Omar Martinez,683079,3.8,13.5,1048.0,0.3345,3,False
Curt Casali,592200,3.8,15.0,112.0,0.35550000000000004,5,True
CJ Abrams,682928,3.8,14.8,186.0,0.3405,5,True
Jacob Berry,694351,3.8,12.2,1307.0,0.2952857142857143,5,False
Carmine Lane,689858,3.8,14.8,146.0,0.309,2,False
Peyton Graham,689931,3.8,14.4,660.0,0.3032,3,False
Zach Arnold,689984,3.8,13.3,502.0,0.27549999999999997,4,False
Cristian Inoa,665850,3.8,13.3,409.0,0.335,3,False
Miguel Amaya,665804,3.8,15.1,276.0,0.38425000000000004,5,True
Oneil Cruz,665833,3.8,14.3,296.0,0.33799999999999997,5,True
Antonio Pinero,665836,3.8,14.2,303.0,0.2365,3,False
Reinaldo Ilarraza,665838,3.8,14.1,204.0,0.2545,5,False
Josiah Sightler,680906,3.8,13.2,580.0,0.37474999999999997,3,False
Brian Klein,673958,3.8,14.7,198.0,0.3245,3,False
Jesus Galiz,694188,3.8,14.6,699.0,0.27799999999999997,3,False
Pedro Pineda,694191,3.8,14.7,669.0,0.29860000000000003,2,False
David Vidal,592829,3.8,14.6,111.0,0.24,-1,False
Jesus Lizardo,821083,3.8,14.9,101.0,0.246,0,False
Oswal Leones,681610,3.8,15.3,254.0,0.301,2,False
Darius Perry,683007,3.8,14.7,252.0,0.258,2,False
Harold Restituyo,683060,3.8,14.9,131.0,0.319,3,False
Kyler Castillo,689763,3.8,13.4,403.0,0.36866666666666664,3,False
Bobby Bradley,656252,3.8,14.7,410.0,0.28350000000000003,5,True
